relation_type,source_id,target_id,weight,source_book,page,evidence
CAUSED_BY,E41210,E43695,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",96,"故障产生原因排除方法主阀芯不运动1.电磁铁故障(1)电磁铁线圈烧坏(2)电磁铁推动力不足或漏磁(3)电气线路出故障(4)电磁铁未加上控制信号(5)电磁铁铁芯卡死(1)检查原因,进行修理或更换(2)检查原因,进行修理或更换(3)消除故障(4)检查后加上控制信号(5)检修或更换2.先导电磁阀故障(1)阀芯与阀体孔卡死(如零件几何精度差;阀芯与阀孔配合过紧;油液过脏)(2)弹簧弯曲,使滑阀卡死(1)修理"
CAUSED_BY,E41212,E43317,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",97,"故障产生原因排除方法阀芯换向后通过的量不足开口量不足(1)电磁阀中推杆过短(2)阀芯与阀体几何精度差,间隙过小,移动时有卡死现象,不到位(3)弹簧太硬,推力不足,使阀芯行程达不到终端(1)更换适宜长度的推杆(2)配研达到要求(3)更换适宜弹力的弹簧压力降过大使用参数选择不当实际通过流量大于额定流量应在额定范围内使用液控换向阀换向速度不易调节可调装置故障(1)单向阀封闭性差(2)节流阀加工精度差,调"
CAUSED_BY,E41212,E43698,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",97,"故障产生原因排除方法阀芯换向后通过的量不足开口量不足(1)电磁阀中推杆过短(2)阀芯与阀体几何精度差,间隙过小,移动时有卡死现象,不到位(3)弹簧太硬,推力不足,使阀芯行程达不到终端(1)更换适宜长度的推杆(2)配研达到要求(3)更换适宜弹力的弹簧压力降过大使用参数选择不当实际通过流量大于额定流量应在额定范围内使用液控换向阀换向速度不易调节可调装置故障(1)单向阀封闭性差(2)节流阀加工精度差,调"
CAUSED_BY,E41249,E43709,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",101,"四看泄漏,液压管道各接头处,阀板结合处,液压缸端盖处,液压泵轴封处等是否有渗漏,滴漏和出现油垢现象"
CAUSED_BY,E41250,E43710,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",101,"三听泄漏声,听油路板内部是否有细微而连续不断的声音"
CAUSED_BY,E41300,E43307,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",104,"根据故障预兆,表述液压系统故障的主要参数是压力、流量、温度、执行机构(元件)的运动速度、噪声、油液状态(污染程度、粘度等)及外部泄漏等"
CAUSED_BY,E41309,E43351,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",107,"故障产生原因排除方法执行元件爬行油位过低,吸油不畅,吸入空气吸油口处滤油器堵塞,形成局部真空油箱内吸,排油管相距太近,排油飞溅,吸入空气接头密封不严,有空气进入元件密封质量差,有空气进入调速阀工作不稳定液压泵性能不良,流量脉动大阀的动作不灵活液压油的压缩性过大(一般因油中有空气)蓄能器压力变化较大油液粘度过大内、外泄漏大使油液在规定的油标线上拆卸清洗,换油两者应有适当距离,油箱内应设隔板拧紧接头或"
CAUSED_BY,E41309,E43714,8,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",107,"故障产生原因排除方法执行元件爬行油位过低,吸油不畅,吸入空气吸油口处滤油器堵塞,形成局部真空油箱内吸,排油管相距太近,排油飞溅,吸入空气接头密封不严,有空气进入元件密封质量差,有空气进入调速阀工作不稳定液压泵性能不良,流量脉动大阀的动作不灵活液压油的压缩性过大(一般因油中有空气)蓄能器压力变化较大油液粘度过大内、外泄漏大使油液在规定的油标线上拆卸清洗,换油两者应有适当距离,油箱内应设隔板拧紧接头或"
CAUSED_BY,E41319,E43717,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",109,"故障现象部位产生原因排除方法液压泵液压泵液压泵吸油管密封不严,以致空气进入拧紧进油口螺母或更换密封元件油箱油量不足补油至规定高度吸油管浸入油面深度不够将吸油管加长,浸到规定高度液压泵安装位置过高使液压泵吸油口至液压泵吸油管进口的高度小于500mm油液粘度太大,流动阻力增加更换粘度适合的液压油液压泵吸油口截面过小,吸油不畅更换截面足够大的吸油管液压系统噪声与振动过大液压泵滤油器堵塞清洗或更换齿轮泵的"
CAUSED_BY,E41329,E43728,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",115,"安全阀的作用是:阻止系统的最大工作压力,以防泵过载、管路破裂、设备破损,在舵机中它还有一个特殊作用,即“防浪让舵”,故安全阀也有防浪阀之称"
CAUSED_BY,E41353,E43300,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
CAUSED_BY,E41353,E43734,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
CAUSED_BY,E41355,E43300,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
CAUSED_BY,E41355,E43734,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
CAUSED_BY,E41356,E43300,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
CAUSED_BY,E41356,E43734,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
CAUSED_BY,E41359,E43300,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
CAUSED_BY,E41359,E43734,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
CAUSED_BY,E41360,E43300,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
CAUSED_BY,E41360,E43734,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
CAUSED_BY,E41361,E43300,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
CAUSED_BY,E41361,E43734,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
CAUSED_BY,E41363,E43300,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
CAUSED_BY,E41363,E43734,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
CAUSED_BY,E41365,E43300,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",119,"故障产生原因分析排除方法操舵时舵机不转舵1.操舵系统中机械连接件松脱,应该插入的插销未插入,或同时插入两套操舵装置的插销,导致装置运动件发生干涉、损坏或插销折断,开口销未装妥使连接销脱落2.操舵系统或主油路系统在投入正常工作时应该关闭的旁通阀未关或未关严3.液压系统故障,主、辅液压泵损坏,安全溢流阀、分配阀箱、各种截止阀损坏或严重泄漏,或未调整好4.电力操纵系统断路,电磁阀线圈烧坏或滑阀卡阻,主液"
